code,open,high,low,close,volume,거래대금,등락률,시가총액,foreign_net,inst_net,date
163280,18450,19000,18230,18650,63876,1190639160,1.47,152459814850,283066750.0,24944320.0,20251103
054630,0,0,0,1580,0,0,0.0,12594094680,,,20251103
200710,26400,26450,25600,26000,381741,9914818800,-1.52,349461372000,-78727100.0,-216810250.0,20251103
475580,10500,10830,10500,10660,150079,1611650845,1.91,145241434000,-17638390.0,-28581280.0,20251103
096690,1571,1856,1560,1713,1000074,1696009137,9.81,41346771789,19488624.0,,20251103
298380,102100,103400,97800,103300,877064,88523114200,3.61,5694429544500,-7354673550.0,3429823000.0,20251103
203400,4650,4850,4575,4630,167872,784502895,0.65,136382576400,66502595.0,-6220275.0,20251103
195990,182,186,178,180,1951250,353190394,-2.17,51244149780,-39486515.0,11410239.0,20251103
003800,27100,27250,26900,26900,13904,375731825,-0.37,298321000000,-152387750.0,-9885200.0,20251103
088800,3865,4495,3670,4110,9598181,39726928225,12.45,310331443740,-626193086.0,-1875390.0,20251103
241840,9150,9270,8130,8140,184954,1569174770,-9.05,77655551160,-285265335.0,-6407730.0,20251103
364950,11860,12220,11640,11730,548786,6549344080,-1.01,95378260470,-102735170.0,-180153205.0,20251103
453860,15730,15850,15250,15450,22954,354173930,-1.65,87403971750,-23691535.0,-71806070.0,20251103
312610,1488,1490,1439,1439,47852,69329530,-3.16,29149661832,4855258.0,,20251103
172670,11390,12300,11000,11950,273580,3230583805,6.22,107075095050,874650030.0,-22236640.0,20251103
481070,14980,15260,14600,14970,19513,289927860,0.07,211975200000,35812160.0,-4174720.0,20251103
445090,32300,33400,32050,33000,134195,4428043775,4.27,358764780000,1005249925.0,-22925800.0,20251103
295310,24800,25400,24500,25050,214331,5347577500,7.97,298143371550,-264429025.0,52480375.0,20251103
072990,11430,11430,10940,10940,30362,335605295,-1.88,80576557040,-47949830.0,,20251103
044990,14420,14420,13980,14250,31757,450073515,-0.21,114513912000,59421145.0,-86660980.0,20251103
239610,8960,8960,8670,8670,5215,45762020,-3.24,46749637050,-3518680.0,-1997520.0,20251103
036170,864,868,849,850,180524,154468263,-1.51,52160782100,4441152.0,,20251103
462020,2070,2085,2070,2080,44745,92710885,0.24,9037600000,14465.0,-27641020.0,20251103
477340,2015,2015,2005,2015,58819,118013815,0.25,15132650000,32090.0,-103189125.0,20251103
148930,3520,3530,3400,3475,25333,86811000,-1.0,35358865175,2808100.0,,20251103
376270,28650,29000,28450,28600,17823,510455300,-0.17,202449018200,-46510550.0,-18397950.0,20251103
044780,1403,1428,1389,1411,51594,72862620,0.57,26111665457,-2914222.0,,20251103
357230,2495,2500,2425,2445,80077,195811944,-2.0,100962548820,-6910720.0,,20251103
355690,7840,7980,7500,7830,21415,164992710,0.0,42320993400,-63523480.0,4326190.0,20251103
071670,6230,6400,6200,6340,57314,362105080,1.44,63400000000,-6158025.0,6410.0,20251103
045660,11150,11250,10890,10890,46549,511398145,-2.07,89951400000,53942110.0,66610.0,20251103
224110,9780,9820,9490,9490,43713,419739520,-2.97,50676600000,21803220.0,7421850.0,20251103
021080,2550,2555,2470,2485,145119,362959445,-2.17,119280000000,-81589480.0,-3097285.0,20251103
200470,5230,5350,4990,5160,593983,3058594900,-1.53,218588399880,-21859920.0,25874290.0,20251103
262260,6190,6430,6190,6250,54472,343260505,1.13,90425950000,-52637785.0,-119380.0,20251103
397030,33450,35200,32800,35100,1208004,41256190625,6.04,806080064400,2512498550.0,1798100900.0,20251103
230240,17500,18260,17330,17920,320528,5743439040,4.25,238497280000,568828895.0,-1096409860.0,20251103
159910,600,602,562,568,383752,223243115,-4.86,23476211912,-2511445.0,,20251103
230360,11590,11600,11020,11450,83459,956025820,-1.12,354935779100,-34619500.0,606940.0,20251103
038870,3225,3340,3165,3210,61297,196568211,-1.23,44987986290,16150496.0,16220.0,20251103
097780,1000,1001,947,950,110167,106934137,-5.0,64343821100,2751159.0,-590425.0,20251103
448280,11050,11350,10400,11070,50879,562783060,0.64,328016598030,54424720.0,11050.0,20251103
101360,23450,23500,22750,23350,174016,4029029475,1.97,415305761900,-771683250.0,188662825.0,20251103
128540,1711,1747,1668,1669,128623,216859647,-3.8,44546377740,-86214716.0,-1477.0,20251103
086520,91400,96000,88100,94800,2687046,249298890750,7.73,12871579209600,12432194050.0,330804400.0,20251103
247540,163600,165700,158600,164900,531734,86676560400,3.06,16127441625600,-1942131100.0,3999100250.0,20251103
383310,28150,28550,27700,28300,87114,2451442800,1.98,593590575600,-256316975.0,109615350.0,20251103
038110,3250,3285,3100,3150,549647,1733637657,-2.63,129683515500,-283846746.0,-3270.0,20251103
073540,2050,2195,2040,2080,95871,201986425,1.46,23712000000,-12597445.0,,20251103
064850,8970,9040,8700,8800,60110,531827820,1.03,100410921600,-36182910.0,3393610.0,20251103
036810,37200,37450,35850,36900,282440,10356894300,0.54,810189241200,-1421984600.0,-186539900.0,20251103
173940,3125,3145,3045,3140,8699,26965620,0.48,48333417120,-639095.0,,20251103
083500,13340,14200,13140,13800,211283,2905976060,4.39,118344963600,-13978730.0,376250.0,20251103
054940,674,680,667,675,194163,130322083,0.15,22392144900,3453136.0,,20251103
950130,3950,3965,3715,3790,173958,659048659,-2.94,142988483280,-19186036.0,,20251103
373110,2240,2280,2095,2130,120855,257057686,-3.84,23298924060,-32669841.0,,20251103
205100,2195,2275,2180,2245,1217229,2730080438,3.7,160432881460,149285306.0,535884836.0,20251103
356680,9500,9540,9310,9350,788534,7426045770,-0.21,266881650200,-151317200.0,-396330.0,20251103
070300,1413,1435,1355,1435,161659,223637604,1.56,33445656930,-7810950.0,,20251103
317770,3505,3520,3310,3330,556664,1883966543,-3.48,110806352730,-199607256.0,,20251103
373200,555,565,530,555,318315,173640274,0.0,61052961480,-15648367.0,,20251103
069920,1120,1138,1050,1062,892158,963117576,-5.77,43332958044,25636584.0,,20251103
092870,16050,16050,15310,15530,374095,5805578380,-3.18,202678877410,-847172885.0,79179790.0,20251103
317870,14420,14630,14210,14210,108324,1558526525,-1.25,121446034990,-420170.0,70.0,20251103
067570,2340,2340,2275,2290,122450,281265414,-2.14,96569300000,-38406269.0,-6324575.0,20251103
236810,2735,2785,2635,2640,137170,368578122,-3.83,44815124640,18032717.0,55.0,20251103
333620,6830,6870,6640,6660,29906,201362970,-2.49,70305251040,-48296430.0,0.0,20251103
101400,315,327,310,312,673087,213423412,-0.95,21356627760,167594.0,-1940.0,20251103
475230,11350,11420,11130,11370,71707,810494330,0.18,118556570430,-9337265.0,43021035.0,20251103
078860,1297,1326,1249,1255,87944,112855423,-3.24,74499632535,-34828801.0,,20251103
451700,2105,2110,2100,2105,42774,89984125,0.24,30206750000,2105.0,26110765.0,20251103
466910,0,0,0,2135,0,0,0.0,19428500000,,,20251103
481890,2115,2120,2090,2105,15827,33234240,-0.71,13356225000,-22910.0,-27104630.0,20251103
265740,6130,6380,5940,5980,197465,1214987415,-1.97,106824328000,-79329185.0,133320.0,20251103
354200,1495,1504,1371,1396,126664,179040572,-5.68,34953226688,5513083.0,0.0,20251103
455900,31300,33850,31050,33650,1164324,38272956350,8.37,510912358150,2114486375.0,779397200.0,20251103
419080,6000,6080,5900,5940,28193,168078820,-1.0,62851003380,-22307050.0,,20251103
208860,1531,1556,1500,1508,91897,138811275,-1.5,51196559284,6786655.0,,20251103
183490,1029,1029,988,991,573078,571308048,-2.56,84299971942,-137996804.0,1980000.0,20251103
182400,0,0,0,3685,0,0,0.0,263029901475,,,20251103
348370,88100,89200,85200,88500,182444,15935297200,2.79,1926418882500,-1911164250.0,757983850.0,20251103
069410,4810,4830,4660,4710,53336,252596970,-2.48,48253121040,-6820355.0,,20251103
227950,381,389,375,380,605785,229371722,-1.3,65565597860,55447036.0,34705.0,20251103
291230,1184,1233,1183,1183,193063,230157827,-1.5,52165301825,39478778.0,,20251103
048830,1090,1105,1077,1084,37450,40857289,-0.55,20296732532,1201346.0,,20251103
096870,2910,3020,2910,2925,16056,47470931,0.52,19534320000,-1472815.0,-4661935.0,20251103
290650,53500,54400,51800,54300,368617,19555527050,2.84,1336803555000,753815200.0,368330550.0,20251103
156100,9010,9450,8700,8900,170481,1511514850,-1.44,184722801900,60540245.0,-1040.0,20251103
0041J0,2010,2010,1999,2000,38249,76593158,-0.74,8220000000,1131525.0,-31224690.0,20251103
073110,5550,5790,5510,5520,11635,64311330,-0.36,49104567600,-14023020.0,,20251103
083310,13050,13480,13020,13330,141728,1875987475,2.15,237407739890,293704455.0,32700630.0,20251103
037950,814,815,802,803,527288,425783842,-1.35,67811357757,6302007.0,,20251103
489500,21100,21150,20450,20600,25032,519594950,-1.44,129327953600,72523500.0,-1098400.0,20251103
170920,21100,21450,19910,20600,398531,8194943380,-2.14,210327442000,2530241375.0,-6323700.0,20251103
058630,6520,6560,6310,6530,178906,1164198580,0.62,127621516810,-100861980.0,28310360.0,20251103
226590,17760,17760,16810,17290,611640,10480156050,-3.41,183806255360,191097895.0,-86023480.0,20251103
058970,46750,47150,45000,45500,123072,5620557725,2.02,562358979000,-824270575.0,234375250.0,20251103
169330,2065,2065,2000,2040,24103,48877755,-1.92,37305312720,-161960.0,,20251103
373170,7410,8100,7410,7550,16597,129783585,0.67,38036371500,-5047110.0,,20251103
179290,6140,6380,6000,6270,230829,1440755215,1.79,202932801060,-318895535.0,23506480.0,20251103
009780,9120,9410,9060,9100,127509,1169879020,-1.19,160160000000,81565710.0,66327060.0,20251103
123040,2380,2390,2270,2295,223002,516337541,-4.18,143731946205,-43999417.0,4001615.0,20251103
432980,3900,3900,3765,3765,37833,142804945,-1.44,32347908630,-10177305.0,9998040.0,20251103
413390,7590,7710,7480,7640,411769,3154406665,0.13,88472575200,160621815.0,-4916150.0,20251103
032790,897,918,850,880,161246,144246817,-1.68,41854551200,-20527547.0,,20251103
033160,9350,9460,9150,9380,127486,1191553870,1.63,211436062040,24680270.0,-119964820.0,20251103
347890,6300,6500,6170,6360,69442,440223545,3.58,107567977440,43367510.0,-14994940.0,20251103
033310,1898,1899,1870,1871,21978,41238894,-0.27,75480314201,-1345879.0,,20251103
259630,17310,17600,16120,16230,592982,9763388960,-6.56,197318756880,2728526145.0,-4222504705.0,20251103
105550,1893,1893,1768,1794,817641,1477435958,-2.39,140482849494,122348517.0,-489769350.0,20251103
060850,6200,6610,6050,6100,86530,544917490,0.49,49599100000,-70635325.0,-14770.0,20251103
143540,747,770,730,732,165172,123020257,-2.01,32647123140,-7916967.0,,20251103
265560,7640,7650,7370,7400,52476,391477855,-3.14,79107332000,-116816565.0,90.0,20251103
036000,3090,3115,3000,3055,54200,164766500,0.16,70369716235,-57487305.0,3730.0,20251103
250930,538,570,510,514,1184515,625527970,-4.81,16962226160,39555727.0,-166536.0,20251103
053280,3755,3790,3745,3750,58705,220676755,-0.27,93750000000,-49430266.0,18865.0,20251103
122640,17710,19040,17620,18550,163611,3008921280,4.74,396039179550,385704785.0,-480439745.0,20251103
476040,32600,33050,32200,32400,126442,4123619800,-0.77,212376621600,153365750.0,-194050.0,20251103
900300,414,417,384,391,8477399,3363143739,-4.63,37536869584,179546243.0,,20251103
045060,2340,2370,2315,2360,71242,167061650,0.21,39983058640,-3685025.0,,20251103
192410,1640,1680,1500,1595,743279,1155425447,-2.74,74425208935,-131962468.0,464863783.0,20251103
080520,3045,3060,3005,3020,27276,82869495,-1.15,35474759180,966195.0,-258690.0,20251103
039830,21750,23200,20750,22450,294870,6565572900,3.22,241626880500,-521879950.0,293049650.0,20251103
322310,25650,25950,25000,25850,72696,1856464025,0.98,242125110700,-106482875.0,-8023300.0,20251103
046120,4235,4235,3990,4040,1648762,6699048994,-6.05,110895923440,-1719930292.0,-4065.0,20251103
475830,48000,51400,47850,49750,498894,24646926650,8.15,1052637215750,4392117450.0,-572853375.0,20251103
014940,10430,10770,10100,10110,1644270,17112610670,-3.07,460749712710,391854155.0,65589615.0,20251103
065500,2650,2675,2550,2565,724507,1879671054,-3.57,81420569280,-164740293.0,,20251103
010470,5930,5930,5830,5830,25791,151352900,-1.19,69814541500,-72848430.0,50.0,20251103
417860,14000,16100,14000,15390,184201,2835033955,9.93,68496873210,161105725.0,-112478030.0,20251103
352910,4230,4375,4220,4230,23669,101504405,0.24,53457902460,-717650.0,2174150.0,20251103
053980,3430,3480,3400,3405,95276,326462166,-1.16,64636376115,-35760701.0,,20251103
036220,12810,13090,12650,12730,40818,523207000,-1.47,184704865680,128832750.0,-94477790.0,20251103
052420,1572,1606,1531,1536,999222,1551734756,-2.29,145037847552,180688360.0,0.0,20251103
052300,2320,2345,2235,2320,86254,197366981,-0.22,39127131760,-11285910.0,-16544755.0,20251103
039200,41500,42150,40050,41750,337476,13880916900,1.83,1597153598000,-2311956975.0,4171734800.0,20251103
226400,7150,7210,6970,7040,167749,1184594185,-2.22,145457671040,36746770.0,2832045.0,20251103
031510,994,995,978,979,76669,75713291,-1.51,27412000000,671992.0,,20251103
342870,9650,9760,9400,9540,36767,351519200,-1.14,51922585260,25802640.0,1656160.0,20251103
368970,2045,2120,2045,2050,31779,65818725,0.24,19159628000,-669630.0,-20642825.0,20251103
138080,14540,14780,14030,14220,242429,3476728765,-1.93,155869472700,-145005540.0,-416634685.0,20251103
080580,9300,9660,9250,9480,281212,2652579020,2.49,187723917480,606276245.0,-113126450.0,20251103
067170,1772,1827,1710,1712,79349,137848111,-3.39,40902427760,-48113736.0,,20251103
353590,4185,4600,3630,3800,2927131,11534263157,5.85,48927166000,-114311303.0,10410.0,20251103
173130,6270,6310,6150,6200,62219,385937770,-0.96,80888132600,17002990.0,,20251103
440320,4025,4220,3970,4220,89388,361445177,3.81,41482600000,79850650.0,,20251103
049480,2525,2570,2480,2525,496871,1258489311,0.6,79341517075,199293599.0,,20251103
394280,13080,13880,13070,13820,396921,5386737690,7.8,304488721580,1567492140.0,62460760.0,20251103
476060,16300,16450,14590,14820,3948806,60110318585,-13.54,658705132800,-3180897495.0,-2683880090.0,20251103
382150,8270,8590,8200,8370,50618,426089650,2.32,100590132690,70763990.0,41990.0,20251103
244460,0,0,0,1651,0,0,0.0,8980622755,,,20251103
226950,118500,119300,110100,114000,1105463,125126582350,-3.8,2293085262000,-32279336000.0,959044000.0,20251103
057540,799,799,758,760,551566,425818565,-4.04,45181509800,12892842.0,-17919995.0,20251103
131030,6980,6980,6770,6840,83507,571010600,-2.01,110487628080,117986195.0,40521925.0,20251103
082210,1938,2020,1892,1917,170312,330876488,-0.57,63629780958,-115316444.0,,20251103
109080,9240,9350,9150,9240,32527,300767680,0.0,52076640000,-41456845.0,,20251103
380540,1860,2095,1799,2010,1169279,2279590797,9.06,97351015410,137079235.0,,20251103
153710,5030,5110,4875,4990,24982,123659465,-0.8,73203090420,-2148070.0,,20251103
432430,4710,4755,4515,4545,118981,543743470,-2.15,75030314400,19466260.0,,20251103
338840,23100,24950,22650,24650,611867,14556303775,7.88,368497311650,-2201576025.0,785852425.0,20251103
122990,5670,5670,5500,5510,105871,586840020,-2.48,152470146830,-75265610.0,-124383595.0,20251103
232140,14460,14470,14110,14340,712571,10177117095,-1.65,1176530319000,-1256607590.0,308078270.0,20251103
112290,24850,26900,24650,25500,783634,20266022525,6.25,257818897500,796412225.0,-3521516725.0,20251103
065530,1400,1499,1396,1493,828843,1219558838,7.03,71423267187,13401105.0,,20251103
067900,6000,6070,5890,5930,67609,401222080,-1.17,107923977870,-67435090.0,-16367935.0,20251103
007530,2765,2840,2650,2725,59621,165160395,-2.5,60642779475,2959800.0,,20251103
155650,3505,3590,3430,3470,82195,285728890,-1.14,67576022260,9395230.0,,20251103
273640,8910,9020,8690,8750,45873,403900475,-1.8,95952500000,63333485.0,-50.0,20251103
251370,12800,13840,12800,13660,300354,4054048240,5.65,240743976600,414317330.0,-133268240.0,20251103
209640,2975,3040,2900,2910,212271,625646682,-2.02,82769554860,48784540.0,48103425.0,20251103
096250,13630,14700,13620,14510,371170,5310011640,8.53,190030737360,1243007500.0,559074930.0,20251103
273060,1040,1057,1006,1006,502931,513977540,-3.18,50762339492,-49877915.0,-4670015.0,20251103
019210,5080,5080,5020,5060,79819,403266340,-0.2,169883524140,-133985555.0,-9146650.0,20251103
122870,95100,95300,90100,90100,393345,35963692850,-1.53,1684063514900,-4921288400.0,-12346259350.0,20251103
079000,5480,5480,5390,5450,3343,18100580,0.74,39240000000,-1219180.0,-1820.0,20251103
403490,1666,1710,1623,1627,497330,824199293,-0.85,74112231928,596297.0,0.0,20251103
032820,4825,4895,4705,4770,12865234,61682827703,-1.04,793117158570,-698653237.0,96897286.0,20251103
041190,9060,9190,8770,8840,976896,8697136340,-1.67,742560000000,-1834783295.0,-446283400.0,20251103
115440,7340,7530,7340,7510,167965,1254349740,2.32,81065132920,135240820.0,38348700.0,20251103
046970,1316,1324,1298,1301,420393,550393310,-1.14,57016323699,-87573620.0,,20251103
082850,2110,2125,2085,2095,282394,594155907,-0.95,101516530910,-29986155.0,,20251103
215360,8630,8700,8400,8500,42553,361678080,-1.51,77623385500,-37547650.0,-68000.0,20251103
072470,3700,3775,3575,3575,239685,877880164,-3.38,67522244075,33169829.0,0.0,20251103
073560,1422,1433,1395,1402,231438,326785962,-1.27,97071175486,55131162.0,-12442104.0,20251103
037400,1010,1014,985,991,92257,91936755,-1.78,25987335886,-4630242.0,730521.0,20251103
153490,680,680,660,665,61896,41064326,-0.89,34234200000,-2603095.0,,20251103
101170,6620,7000,6520,6950,1051451,7182696195,6.27,93825000000,-711717835.0,20440.0,20251103
066590,2905,2945,2820,2825,102675,291201558,-2.75,109265172025,-102721115.0,-24423910.0,20251103
103840,3650,3685,3555,3620,195860,705603607,-0.69,59246469360,225490116.0,,20251103
101970,14130,14130,13700,13700,13141,182192640,-2.07,202623123300,-10301860.0,9736770.0,20251103
046940,2905,2905,2760,2825,170009,476959600,-2.25,51060038750,-46372190.0,,20251103
215380,1878,2440,1878,1990,6360742,14043713058,5.96,33490856240,-219834535.0,85.0,20251103
065680,38450,42850,35900,42000,199930,7833562975,9.52,388099782000,-389403025.0,-23600.0,20251103
018620,867,878,849,859,95026,81426824,-1.83,24815902687,-4452518.0,,20251103
457550,25500,25900,24700,25700,242755,6110997900,0.78,238273412300,-903809750.0,1195909450.0,20251103
396470,7800,7810,7600,7750,43889,339070380,1.31,124930000000,-20974570.0,,20251103
307280,5120,5120,4905,4970,19739,97919725,-0.6,35260296190,-21364570.0,132855.0,20251103
032940,8130,8300,7900,7950,581317,4674995990,-2.21,144636178500,-237407345.0,-22810260.0,20251103
240810,63100,65400,61900,65000,472710,30072147300,1.25,3190453565000,3290285400.0,-932471700.0,20251103
074600,23350,23350,22950,23150,286448,6618712625,-1.28,608567200000,1526198525.0,-817155775.0,20251103
104830,32550,32650,31800,32650,112645,3615226325,0.62,411651200000,1011704525.0,110437800.0,20251103
014190,1533,1547,1470,1472,463286,697193541,0.2,52108661632,-146114433.0,-155234422.0,20251103
217820,3820,3825,3550,3625,875293,3189754958,-5.23,172022776375,116711595.0,98561520.0,20251103
030530,28000,29450,26450,28850,3545270,100689915975,5.29,2228315751850,54538550.0,-277969400.0,20251103
012620,7600,7650,7400,7420,10970,82048400,-2.37,32648000000,-1556020.0,-23518040.0,20251103
136150,26450,26450,24150,24400,477406,11988192850,-6.15,204497132000,-146278125.0,4985450.0,20251103
382840,9270,9400,9210,9260,39226,364700770,0.65,141414840060,-29031400.0,-46270.0,20251103
336570,8510,8650,8440,8510,436607,3723722690,0.12,765635313470,256815030.0,482171985.0,20251103
376980,3880,3880,3695,3710,80459,302019097,-3.76,36233321740,6918945.0,3765.0,20251103
008370,5160,5290,5140,5190,11295,58459870,0.78,62280000000,-1400340.0,115790.0,20251103
008290,502,511,483,483,110836,54851771,-3.78,19655046957,1832192.0,,20251103
101160,25200,25700,24500,25400,142313,3577519675,0.79,419379222200,1098168900.0,-1018056325.0,20251103
336060,1045,1046,1014,1029,434159,445206217,-2.28,49551700800,-85393667.0,,20251103
095270,5160,5400,4910,5050,177180,908705285,0.6,72580650300,120579155.0,,20251103
289930,8400,8530,8280,8440,36403,306253515,0.6,105665364920,-52681930.0,-26223110.0,20251103
065950,1700,1704,1601,1648,125792,208432232,-3.06,46525185696,37255049.0,,20251103
076080,1263,1265,1186,1197,128376,157931615,-5.23,27045204732,-12437064.0,98000.0,20251103
043590,671,690,663,663,94569,63937683,-1.19,17991673206,1048459.0,-2409260.0,20251103
196700,1401,1405,1350,1353,76331,103872692,-3.43,19434686832,-18864540.0,,20251103
069080,12260,12360,12070,12070,71701,873399270,0.0,417632669880,-221610800.0,95506920.0,20251103
053580,11150,11460,11150,11330,41317,466441575,1.61,154498689840,229075795.0,-489770.0,20251103
479960,11510,11830,11310,11510,17227,197089140,-0.52,78855010000,-9032770.0,11480.0,20251103
377460,0,0,0,4080,0,0,0.0,253187202960,,,20251103
044340,5640,5640,5400,5410,40309,219984655,-2.52,96695229250,-4504325.0,-813910.0,20251103
330350,6560,6600,6400,6410,66648,431553800,-1.84,84625710990,-77437090.0,-30327950.0,20251103
348350,8790,8880,8540,8680,65087,564986910,-1.25,88393648000,42004800.0,1408360.0,20251103
112040,27150,27900,27100,27200,96665,2647785150,1.3,923398737600,373660450.0,423120050.0,20251103
101730,6720,6980,6720,6850,54566,375029980,2.09,574052509100,49065560.0,55460430.0,20251103
123420,8590,8810,8540,8620,47687,411925550,0.35,98870038040,57623095.0,9349540.0,20251103
065370,6060,6230,6010,6200,62339,382468635,3.33,45780514800,9368085.0,-550.0,20251103
038620,561,564,547,549,602503,333242666,-1.79,41575476285,-6270812.0,-18994040.0,20251103
299900,745,760,732,742,1134419,839547962,-0.54,126918271928,217445338.0,-8267147.0,20251103
036090,674,674,651,660,549326,361457883,-0.9,78138907440,-55224494.0,,20251103
459100,8350,8360,7860,8000,210081,1689065340,0.63,101136000000,-139442700.0,-62035930.0,20251103
136540,12120,12120,12000,12020,21905,263579690,-0.66,147602546920,-36108645.0,-7169150.0,20251103
097800,609,615,590,594,1256146,749902368,-3.73,81051436026,71801701.0,,20251103
192390,2300,2340,2195,2220,76993,172032476,-4.1,24491548380,-13208108.0,,20251103
335870,1761,1848,1636,1636,59942,102176452,-7.05,27403773828,8673383.0,,20251103
900340,971,971,910,920,562028,519642910,-5.15,46304453760,63450078.0,,20251103
036200,10020,10020,9720,9920,411885,4059323260,-0.9,304189092160,739098370.0,-1097980670.0,20251103
018000,1220,1442,1214,1388,14856267,20448038408,13.77,307739284616,2560472348.0,-2659609.0,20251103
203450,2970,3015,2955,2990,20234,60230230,-0.66,42096230930,-8003055.0,,20251103
011320,3970,3970,3840,3850,140991,545923559,-1.66,74384675750,-80942345.0,60.0,20251103
086390,20100,20200,18650,18680,627005,11965058165,-7.98,394785473680,-2902687760.0,17774050.0,20251103
241690,3150,3200,3120,3120,82729,261454500,-0.95,76348602720,46870065.0,,20251103
142210,6030,6360,6000,6140,321263,1983338325,1.82,129001835940,545363030.0,-4076350.0,20251103
389680,568,583,548,570,704314,394370401,0.35,23707705050,-23635052.0,,20251103
088340,12940,16820,12940,16820,2334215,36917712420,29.98,73302703760,-2697826430.0,5640.0,20251103
048430,8050,8050,7800,7850,39915,313906230,-1.26,90432000000,-171756920.0,,20251103
206650,12380,12690,12150,12280,223152,2769102335,-0.57,450028929960,-355971270.0,12554935.0,20251103
089850,5870,5960,5790,5840,68361,398400920,-0.34,86024362160,-27401410.0,-10740.0,20251103
084440,1041,1073,1003,1010,30435,31052332,-2.98,19909928000,-506269.0,,20251103
032620,3560,3620,3525,3540,109952,393098305,-0.98,184777872060,-58782535.0,1083345.0,20251103
264450,8900,8930,8700,8740,18400,162437320,-0.68,130386667420,-19203190.0,456890.0,20251103
078070,10720,10720,9910,10000,96407,976124450,-6.72,176047720000,-22452430.0,-52048530.0,20251103
024800,2305,2385,2300,2300,18967,44082091,-1.08,85219167600,-9369423.0,,20251103
054930,21150,21150,20650,20700,18075,374897750,-1.9,62100000000,-24171625.0,400.0,20251103
069330,1100,1126,1010,1089,131819,140600459,-1.0,15454098099,23384419.0,,20251103
049520,3130,3150,3090,3135,65787,204916760,0.32,101095611540,-18011065.0,-11889960.0,20251103
444920,2085,2085,2075,2085,16037,33369460,0.0,10925400000,160545.0,20802085.0,20251103
446150,0,0,0,2305,0,0,0.0,10994850000,,,20251103
450940,2090,2095,2090,2090,5007,10464635,-0.24,9488600000,0.0,0.0,20251103
473050,2040,2040,2030,2040,76645,155713150,-0.24,14300400000,112110.0,-145885630.0,20251103
474490,2015,2020,2010,2015,51677,103984764,-0.25,11102650000,-304130.0,-25359369.0,20251103
493790,2000,2005,2000,2000,51770,103571681,0.0,10620000000,28000.0,16406344.0,20251103
263770,1976,1985,1969,1970,24860,49071205,-0.81,46689338840,-1267768.0,,20251103
388720,93700,98900,90200,94900,1005407,95211523650,8.58,1110025845500,-12695445800.0,2402183450.0,20251103
340930,2545,2545,2300,2360,1129700,2653650595,-5.22,80722502000,-8782365.0,-240000.0,20251103
023410,3340,3345,3300,3300,297015,985176916,-1.35,255125847900,-353281146.0,10474.0,20251103
056080,13680,14340,13490,14100,5127723,72105524115,5.15,528921343200,-930605140.0,797337365.0,20251103
468760,2125,2140,2115,2115,2710,5740265,-0.7,8967600000,59550.0,3421680.0,20251103
488060,2035,2040,2030,2040,10066,20496535,0.25,9628800000,-12210.0,0.0,20251103
084370,93700,94700,91700,94100,186533,17427237450,-0.84,2156399552200,2754137900.0,-1181228850.0,20251103
240600,4140,4185,4060,4070,40489,165826655,-1.69,28197574570,-41622360.0,0.0,20251103
221800,3465,3560,3400,3490,26124,91443060,-0.29,39392314040,-9004615.0,,20251103
179900,28600,29000,27350,27500,157444,4418810300,-2.31,538433940000,-772578675.0,416526350.0,20251103
263050,1366,1373,1345,1372,133384,181101589,0.59,50537422432,43402252.0,,20251103
191410,1482,1482,1443,1443,25029,36681361,-2.63,16167739965,-3306277.0,,20251103
372170,38600,38650,37100,38150,40095,1510788350,0.39,304400681200,-332234550.0,-15850550.0,20251103
146060,1233,1251,1214,1221,45661,55950744,-1.37,29323041495,-11251103.0,,20251103
072770,1053,1088,972,1010,2714556,2779552295,-4.08,74853658330,-162158508.0,6316445.0,20251103
039020,4300,4315,4180,4230,171379,725217256,-1.63,95533319070,52926870.0,21768555.0,20251103
067920,5320,5340,5270,5300,28496,151153865,0.0,58279430700,-3053685.0,-18195400.0,20251103
044960,4225,4225,4190,4205,57999,243595033,-0.47,53159118015,-10563250.0,10.0,20251103
303530,5950,6130,5940,5940,21265,127192080,0.0,43595436060,13730630.0,90.0,20251103
296640,5850,5890,5700,5760,29011,167045860,-1.54,29826731520,-12700060.0,,20251103
302430,7760,8270,7680,7890,69987,561455455,1.68,77584011120,12648445.0,,20251103
462350,16600,16780,15960,16010,23428,380329190,-1.17,150761270940,-88970600.0,-3237550.0,20251103
274400,3995,4000,3845,3885,40865,159679430,-2.75,35301025305,-36767990.0,,20251103
073490,23850,24700,23600,24400,106470,2592436850,4.27,185533842400,-144750050.0,124912225.0,20251103
215790,523,679,512,679,10041218,6241495670,29.83,27352258171,60302191.0,3846721.0,20251103
344860,1645,1685,1612,1624,29101,48027263,0.87,19536720000,522684.0,,20251103
088390,10870,10870,10510,10630,35027,375750505,-2.21,99771521720,66065865.0,21360.0,20251103
272290,24750,25300,24400,24900,111840,2784429675,1.01,503668684200,517669100.0,15485575.0,20251103
053350,9050,9050,8650,8990,171534,1518972150,1.35,177920334840,159296900.0,,20251103
452400,11050,11340,10920,10950,43799,485460860,-0.54,99332136600,-130109835.0,,20251103
264850,5700,6190,5680,6070,6595154,39532137220,10.36,183888294840,2545988220.0,,20251103
054210,9090,9230,9000,9140,160070,1459801790,0.44,231161659400,230058285.0,-98610095.0,20251103
